ཇ ཡ {'rel_weight': 0.9932258781787001, 'rel_center': 0.9987980430885248, 'rel_inertia': 0.9998367518342428}
ཇ ར {'rel_weight': 0.9890480748838375, 'rel_center': 0.9991312137537742, 'rel_inertia': 0.999869437307777}
ཇ ལ {'rel_weight': 0.9895274492445555, 'rel_center': 0.9991739115306429, 'rel_inertia': 0.9998870037536342}
ཇ ཤ {'rel_weight': 0.9998817218558594, 'rel_center': 0.9972431361654595, 'rel_inertia': 0.9997305875629094}
ཇ ས {'rel_weight': 0.9979053523161746, 'rel_center': 0.9991103406728801, 'rel_inertia': 0.999986095121708}
ཇ ཧ {'rel_weight': 0.9977635560759425, 'rel_center': 0.9977808640762934, 'rel_inertia': 0.9997302940003377}
ཇ ཨ {'rel_weight': 0.9970472815951021, 'rel_center': 0.998928285306429, 'rel_inertia': 0.9998781182390043}
ཇ ཀྵ {'rel_weight': 0.976367294638544, 'rel_center': 0.9951544660240438, 'rel_inertia': 0.9988887908317103}
ཇ ཪ {'rel_weight': 0.9889310183538946, 'rel_center': 0.9990196191401799, 'rel_inertia': 0.9998905801042862}
ཇ ཫ {'rel_weight': 0.9827966987728456, 'rel_center': 0.998324177331551, 'rel_inertia': 0.9997396164410169}
ཇ ཬ {'rel_weight': 0.9827966987728456, 'rel_center': 0.998324177331551, 'rel_inertia': 0.9997396164410169}
ཉ ཀ {'rel_weight': 0.9955827280595363, 'rel_center': 0.998762847246301, 'rel_inertia': 0.9998048465640729}
ཉ ཁ {'rel_weight': 0.9960007870950462, 'rel_center': 0.9976219179376086, 'rel_inertia': 0.9998538021377383}
ཉ ག {'rel_weight': 0.9998186225498544, 'rel_center': 0.9988467658428851, 'rel_inertia': 0.9997881488861687}
ཉ ང {'rel_weight': 0.9904127313203968, 'rel_center': 0.9976200747632715, 'rel_inertia': 0.999755193676315}
ཉ ཅ {'rel_weight': 0.9984060200793466, 'rel_center': 0.9979571869382057, 'rel_inertia': 0.999787328401222}
ཉ ཆ {'rel_weight': 0.9971653412044847, 'rel_center': 0.9980913241595346, 'rel_inertia': 0.9998369347796916}
ཉ ཇ {'rel_weight': 0.9997047901496642, 'rel_center': 0.9972561348157941, 'rel_inertia': 0.9998407136293317}
ཉ ཉ {'rel_weight': 0.9983219712027289, 'rel_center': 0.9998927068005123, 'rel_inertia': 0.9999343350944624}
ཉ ཏ {'rel_weight': 0.9982332223446693, 'rel_center': 0.9987578291358629, 'rel_inertia': 0.9998184082533949}
ཉ ཐ {'rel_weight': 0.9986596425608893, 'rel_center': 0.9982868169059643, 'rel_inertia': 0.9997802747683108}
ཉ ད {'rel_weight': 0.9977566350441879, 'rel_center': 0.9992924256747096, 'rel_inertia': 0.9997652985160717}
ཉ ན {'rel_weight': 0.9968615516386808, 'rel_center': 0.9994411875469342, 'rel_inertia': 0.9998202683577756}
ཉ པ {'rel_weight': 0.98914740597292, 'rel_center': 0.9981839896049285, 'rel_inertia': 0.9997139480021117}
ཉ ཕ {'rel_weight': 0.9921936628116691, 'rel_center': 0.997996119876046, 'rel_inertia': 0.9997412005188145}
ཉ བ {'rel_weight': 0.9921267733659874, 'rel_center': 0.9977723944797017, 'rel_inertia': 0.9998075299199111}
ཉ མ {'rel_weight': 0.9971156111897393, 'rel_center': 0.9978132748676433, 'rel_inertia': 0.9997786221090734}
ཉ ཙ {'rel_weight': 0.9954234285565267, 'rel_center': 0.996460534661531, 'rel_inertia': 0.9997628264370371}
ཉ ཚ {'rel_weight': 0.9912010322978764, 'rel_center': 0.9966945634537351, 'rel_inertia': 0.9997120824105634}
ཉ ཛ {'rel_weight': 0.9943281138834906, 'rel_center': 0.9962692821550319, 'rel_inertia': 0.9997004432346472}
ཉ ཝ {'rel_weight': 0.9981858423206448, 'rel_center': 0.9989553841648693, 'rel_inertia': 0.9997719687827399}
ཉ ཞ {'rel_weight': 0.9949106094729678, 'rel_center': 0.999478202764873, 'rel_inertia': 0.999780200257643}
ཉ ཟ {'rel_weight': 0.9959868517938625, 'rel_center': 0.9980459232455565, 'rel_inertia': 0.9997761093402673}
ཉ འ {'rel_weight': 0.9915832966198246, 'rel_center': 0.9984352053759932, 'rel_inertia': 0.9996955748513542}
ཉ ཡ {'rel_weight': 0.9910593292953188, 'rel_center': 0.9986445459652009, 'rel_inertia': 0.9996414634441916}
ཉ ར {'rel_weight': 0.9868815260004562, 'rel_center': 0.9979977969378108, 'rel_inertia': 0.9997001385311938}
ཉ ལ {'rel_weight': 0.9873609003611742, 'rel_center': 0.9980091941247077, 'rel_inertia': 0.9996797064967479}
ཉ ཤ {'rel_weight': 0.9979517292607593, 'rel_center': 0.9997880878735297, 'rel_inertia': 0.9999318978264526}
ཉ ས {'rel_weight': 0.9957388034327933, 'rel_center': 0.9975063800319843, 'rel_inertia': 0.9998026078162114}
ཉ ཧ {'rel_weight': 0.9999301049593238, 'rel_center': 0.9994964162799116, 'rel_inertia': 0.9999262932043625}
ཉ ཨ {'rel_weight': 0.9992138304784834, 'rel_center': 0.9981067125568697, 'rel_inertia': 0.9997814090748006}
ཉ ཀྵ {'rel_weight': 0.9785338435219253, 'rel_center': 0.9967920703200788, 'rel_inertia': 0.9990959034673184}
ཉ ཪ {'rel_weight': 0.9867644694705133, 'rel_center': 0.9978256661864093, 'rel_inertia': 0.9997165273769523}
ཉ ཫ {'rel_weight': 0.9806301498894643, 'rel_center': 0.999066758502321, 'rel_inertia': 0.9997514417902532}
ཉ ཬ {'rel_weight': 0.9806301498894643, 'rel_center': 0.999066758502321, 'rel_inertia': 0.9997514417902532}
ཏ ཀ {'rel_weight': 0.9990465520017263, 'rel_center': 0.9986439077304677, 'rel_inertia': 0.9998268979827242}
ཏ ཁ {'rel_weight': 0.9994646110372363, 'rel_center': 0.9984090451170666, 'rel_inertia': 0.9997206402434738}
ཏ ག {'rel_weight': 0.9963547986076644, 'rel_center': 0.9989496211455478, 'rel_inertia': 0.9997975057916032}
ཏ ང {'rel_weight': 0.9938765552625868, 'rel_center': 0.998613168913148, 'rel_inertia': 0.9996543015680142}
ཏ ཅ {'rel_weight': 0.9981301559784633, 'rel_center': 0.9985727324698633, 'rel_inertia': 0.999684809504698}
ཏ ཆ {'rel_weight': 0.9937015172622947, 'rel_center': 0.99880690928721, 'rel_inertia': 0.999722548837892}
ཏ ཇ {'rel_weight': 0.9968313859081458, 'rel_center': 0.9982782055487551, 'rel_inertia': 0.9997249526797397}
ཏ ཉ {'rel_weight': 0.9948581472605389, 'rel_center': 0.9988385689178488, 'rel_inertia': 0.9998713936335789}
ཏ ཏ {'rel_weight': 0.9983029537131407, 'rel_center': 0.9998590666815893, 'rel_inertia': 0.9999337191048394}
ཏ ཐ {'rel_weight': 0.9978765334969206, 'rel_center': 0.9987977537383168, 'rel_inertia': 0.9996704049917139}
ཏ ད {'rel_weight': 0.9987795410136221, 'rel_center': 0.9994514392956916, 'rel_inertia': 0.9997690874831222}
ཏ ན {'rel_weight': 0.9933977276964908, 'rel_center': 0.9993175630207158, 'rel_inertia': 0.9998770162264813}
ཏ པ {'rel_weight': 0.99261122991511, 'rel_center': 0.9989375136241552, 'rel_inertia': 0.9996091724600462}
ཏ ཕ {'rel_weight': 0.9956574867538591, 'rel_center': 0.9986450006164537, 'rel_inertia': 0.9996342072708677}
ཏ བ {'rel_weight': 0.9955905973081774, 'rel_center': 0.998379624286529, 'rel_inertia': 0.9996992678456613}
ཏ མ {'rel_weight': 0.9994205648680706, 'rel_center': 0.9985785686866442, 'rel_inertia': 0.9996696903325103}
ཏ ཙ {'rel_weight': 0.9919596046143366, 'rel_center': 0.9967040058172352, 'rel_inertia': 0.9997755950292596}
ཏ ཚ {'rel_weight': 0.9877372083556863, 'rel_center': 0.9969652018075575, 'rel_inertia': 0.9997288811210714}
ཏ ཛ {'rel_weight': 0.9908642899413006, 'rel_center': 0.996845248788386, 'rel_inertia': 0.9997126638983692}
ཏ ཝ {'rel_weight': 0.9983503337371652, 'rel_center': 0.9991697881450035, 'rel_inertia': 0.9996419055897268}
ཏ ཞ {'rel_weight': 0.9914467855307778, 'rel_center': 0.998374070568021, 'rel_inertia': 0.9996996272851588}
ཏ ཟ {'rel_weight': 0.9994506757360525, 'rel_center': 0.998601079700159, 'rel_inertia': 0.9996892606735006}
ཏ འ {'rel_weight': 0.9950471205620146, 'rel_center': 0.999169722774219, 'rel_inertia': 0.9995927628964785}
ཏ ཡ {'rel_weight': 0.9945231532375088, 'rel_center': 0.9994137972914501, 'rel_inertia': 0.9995255046391934}
ཏ ར {'rel_weight': 0.9903453499426462, 'rel_center': 0.9987105103525352, 'rel_inertia': 0.9996377395552521}
ཏ ལ {'rel_weight': 0.9908247243033642, 'rel_center': 0.9987514628713253, 'rel_inertia': 0.9995760209625533}
ཏ ཤ {'rel_weight': 0.9985844467970507, 'rel_center': 0.9986290119615931, 'rel_inertia': 0.9998506824109853}
ཏ ས {'rel_weight': 0.9992026273749833, 'rel_center': 0.9982236684654352, 'rel_inertia': 0.9996943841737616}
ཏ ཧ {'rel_weight': 0.9964662810171337, 'rel_center': 0.9992580266376544, 'rel_inertia': 0.9999282534877739}
ཏ ཨ {'rel_weight': 0.9957500065362934, 'rel_center': 0.9986994104383131, 'rel_inertia': 0.9996464611301649}
ཏ ཀྵ {'rel_weight': 0.9750700195797353, 'rel_center': 0.9965097052184801, 'rel_inertia': 0.999156130486098}
ཏ ཪ {'rel_weight': 0.9902282934127034, 'rel_center': 0.9984685472411631, 'rel_inertia': 0.9996478562728239}
ཏ ཫ {'rel_weight': 0.9840939738316543, 'rel_center': 0.9997590300373582, 'rel_inertia': 0.9997903319023587}
ཏ ཬ {'rel_weight': 0.9840939738316543, 'rel_center': 0.9997590300373582, 'rel_inertia': 0.9997903319023587}
ཐ ཀ {'rel_weight': 0.9985455583089383, 'rel_center': 0.9993220982929525, 'rel_inertia': 0.9995438304312236}
ཐ ཁ {'rel_weight': 0.9989636173444483, 'rel_center': 0.9991042905579819, 'rel_inertia': 0.999853488565065}
ཐ ག {'rel_weight': 0.9968557923004524, 'rel_center': 0.999558399669646, 'rel_inertia': 0.9995298573776509}
ཐ ང {'rel_weight': 0.9933755615697988, 'rel_center': 0.9989267535307758, 'rel_inertia': 0.9999806530061659}
ཐ ཅ {'rel_weight': 0.9986311496712513, 'rel_center': 0.9994624574865499, 'rel_inertia': 0.9999498910110844}
ཐ ཆ {'rel_weight': 0.9942025109550827, 'rel_center': 0.9995627701997296, 'rel_inertia': 0.9998998893709902}
ཐ ཇ {'rel_weight': 0.9973323796009338, 'rel_center': 0.9985760716792129, 'rel_inertia': 0.9998955476086726}
ཐ ཉ {'rel_weight': 0.9953591409533269, 'rel_center': 0.9985724396906268, 'rel_inertia': 0.9996739458351782}
ཐ ཏ {'rel_weight': 0.9988039474059287, 'rel_center': 0.9991030813787729, 'rel_inertia': 0.9995750647520025}
ཐ ཐ {'rel_weight': 0.9983775271897086, 'rel_center': 0.9997827215858587, 'rel_inertia': 0.9999551721756836}
ཐ ད {'rel_weight': 0.9992805347064101, 'rel_center': 0.9986809746841269, 'rel_inertia': 0.9995098660743502}
ཐ ན {'rel_weight': 0.9938987213892788, 'rel_center': 0.998640505518521, 'rel_inertia': 0.9995598900998706}
ཐ པ {'rel_weight': 0.992110236222322, 'rel_center': 0.9996021616069973, 'rel_inertia': 0.9999738204714029}
ཐ ཕ {'rel_weight': 0.9951564930610711, 'rel_center': 0.9994997972382095, 'rel_inertia': 0.9999865258086191}
ཐ བ {'rel_weight': 0.9950896036153895, 'rel_center': 0.9992737819156038, 'rel_inertia': 0.9999305162731899}
ཐ མ {'rel_weight': 0.9999215585608586, 'rel_center': 0.9992919917783558, 'rel_inertia': 0.9999576399893175}
ཐ ཙ {'rel_weight': 0.9924605983071246, 'rel_center': 0.997711116176034, 'rel_inertia': 0.9995051695140476}
ཐ ཚ {'rel_weight': 0.9882382020484743, 'rel_center': 0.9979705168671571, 'rel_inertia': 0.999455837263204}
ཐ ཛ {'rel_weight': 0.9913652836340886, 'rel_center': 0.9977363760977792, 'rel_inertia': 0.9994461387002107}
ཐ ཝ {'rel_weight': 0.9988513274299532, 'rel_center': 0.9995379902013708, 'rel_inertia': 0.9998913388689661}
ཐ ཞ {'rel_weight': 0.9919477792235658, 'rel_center': 0.9982942271885032, 'rel_inertia': 0.9995793351730862}
ཐ ཟ {'rel_weight': 0.9989496820432645, 'rel_center': 0.999543686095262, 'rel_inertia': 0.9999355082791742}
ཐ འ {'rel_weight': 0.9945461268692266, 'rel_center': 0.9997016285640123, 'rel_inertia': 0.9999570147803853}
ཐ ཡ {'rel_weight': 0.9940221595447208, 'rel_center': 0.9995581928661518, 'rel_inertia': 0.9998832510180768}
ཐ ར {'rel_weight': 0.9898443562498582, 'rel_center': 0.9994831422149887, 'rel_inertia': 0.9998836279752072}
ཐ ལ {'rel_weight': 0.9903237306105762, 'rel_center': 0.9994780460608731, 'rel_inertia': 0.9999405108838011}
ཐ ཤ {'rel_weight': 0.9990854404898387, 'rel_center': 0.9982995833982394, 'rel_inertia': 0.9996780001418722}
ཐ ས {'rel_weight': 0.9987016336821953, 'rel_center': 0.9990102824315275, 'rel_inertia': 0.9999353597133673}
ཐ ཧ {'rel_weight': 0.9969672747099217, 'rel_center': 0.9986098990369197, 'rel_inertia': 0.9996766755580136}
ཐ ཨ {'rel_weight': 0.9962510002290814, 'rel_center': 0.9996121575264262, 'rel_inertia': 0.9998616027189163}
ཐ ཀྵ {'rel_weight': 0.9755710132725233, 'rel_center': 0.9955798640150354, 'rel_inertia': 0.9988360421295007}
ཐ ཪ {'rel_weight': 0.9897272997199154, 'rel_center': 0.9993311975305169, 'rel_inertia': 0.9999029166164723}
ཐ ཫ {'rel_weight': 0.9835929801388663, 'rel_center': 0.9990216484639002, 'rel_inertia': 0.9997069978196036}
ཐ ཬ {'rel_weight': 0.9835929801388663, 'rel_center': 0.9990216484639002, 'rel_inertia': 0.9997069978196036}
ད ཀ {'rel_weight': 0.99957077056769, 'rel_center': 0.9985021040381091, 'rel_inertia': 0.9999474382258953}
ད ཁ {'rel_weight': 0.9999888296031999, 'rel_center': 0.9978417146062524, 'rel_inertia': 0.9997196508568793}
ད ག {'rel_weight': 0.9958305800417008, 'rel_center': 0.9987340004060001, 'rel_inertia': 0.999943809130018}
ད ང {'rel_weight': 0.9944007738285504, 'rel_center': 0.9979943716008598, 'rel_inertia': 0.9996014627235804}
ད ཅ {'rel_weight': 0.9976059374124997, 'rel_center': 0.9980743937461359, 'rel_inertia': 0.9996332356571568}
ད ཆ {'rel_weight': 0.9931772986963311, 'rel_center': 0.9982786771504764, 'rel_inertia': 0.9996857701579124}
ད ཇ {'rel_weight': 0.9963071673421822, 'rel_center': 0.9976539326438392, 'rel_inertia': 0.9996900744651585}
ད ཉ {'rel_weight': 0.9943339286945753, 'rel_center': 0.9992330313469154, 'rel_inertia': 0.999907172267455}
ད ཏ {'rel_weight': 0.9977787351471771, 'rel_center': 0.9992472326108865, 'rel_inertia': 0.9998473433753979}
ད ཐ {'rel_weight': 0.997352314930957, 'rel_center': 0.9983574412940778, 'rel_inertia': 0.9996295451218397}
ད ད {'rel_weight': 0.9982553224476585, 'rel_center': 0.9998907447161358, 'rel_inertia': 0.9999232240997336}
ད ན {'rel_weight': 0.9928735091305272, 'rel_center': 0.9998266628488944, 'rel_inertia': 0.9999140213029666}
ད པ {'rel_weight': 0.9931354484810736, 'rel_center': 0.9984005642208352, 'rel_inertia': 0.999562917774673}
ད ཕ {'rel_weight': 0.9961817053198228, 'rel_center': 0.998136237908945, 'rel_inertia': 0.9995904374715711}
ད བ {'rel_weight': 0.9961148158741411, 'rel_center': 0.997877239049094, 'rel_inertia': 0.999654905686658}
ད མ {'rel_weight': 0.998896346302107, 'rel_center': 0.9980230387509743, 'rel_inertia': 0.9996274866531171}
ད ཙ {'rel_weight': 0.991435386048373, 'rel_center': 0.9963128695039016, 'rel_inertia': 0.9999195051140839}
ད ཚ {'rel_weight': 0.9872129897897227, 'rel_center': 0.9965664543463043, 'rel_inertia': 0.9998696462479651}
ད ཛ {'rel_weight': 0.990340071375337, 'rel_center': 0.9963260286880575, 'rel_inertia': 0.9998583953558644}
ད ཝ {'rel_weight': 0.9978261151712016, 'rel_center': 0.9989380084297745, 'rel_inertia': 0.999640540615092}
ད ཞ {'rel_weight': 0.9909225669648142, 'rel_center': 0.9987595316054596, 'rel_inertia': 0.9998598704209256}
ད ཟ {'rel_weight': 0.9999748943020161, 'rel_center': 0.9981292986675098, 'rel_inertia': 0.9996187922345149}
ད འ {'rel_weight': 0.9955713391279782, 'rel_center': 0.9986566995517148, 'rel_inertia': 0.9995441096219427}
ད ཡ {'rel_weight': 0.9950473718034725, 'rel_center': 0.9989114105743282, 'rel_inertia': 0.9994997706419662}
ད ར {'rel_weight': 0.9908695685086099, 'rel_center': 0.9981791596866724, 'rel_inertia': 0.9995423811178906}
ད ལ {'rel_weight': 0.9913489428693278, 'rel_center': 0.9982103723642145, 'rel_inertia': 0.9995290167524595}
ད ཤ {'rel_weight': 0.9980602282310871, 'rel_center': 0.9991171435852403, 'rel_inertia': 0.9999074968843564}
ད ས {'rel_weight': 0.999726845940947, 'rel_center': 0.9976759012238252, 'rel_inertia': 0.9996501730928619}
ད ཧ {'rel_weight': 0.9959420624511701, 'rel_center': 0.9997811416206821, 'rel_inertia': 0.9998672429003407}
ད ཨ {'rel_weight': 0.9952257879703298, 'rel_center': 0.9982166827206345, 'rel_inertia': 0.9996591157389079}
ད ཀྵ {'rel_weight': 0.9745458010137716, 'rel_center': 0.9970069017954197, 'rel_inertia': 0.99925029179418}
ད ཪ {'rel_weight': 0.990752511978667, 'rel_center': 0.9979552249929297, 'rel_inertia': 0.9995585848701881}
ད ཫ {'rel_weight': 0.9846181923976179, 'rel_center': 0.9995157163424189, 'rel_inertia': 0.9996309065941676}
ད ཬ {'rel_weight': 0.9846181923976179, 'rel_center': 0.9995157163424189, 'rel_inertia': 0.9996309065941676}
ན ཀ {'rel_weight': 0.9939403977421186, 'rel_center': 0.9985495243565714, 'rel_inertia': 0.9998916793791289}
ན ཁ {'rel_weight': 0.9943584567776286, 'rel_center': 0.9977826320438842, 'rel_inertia': 0.9997384148795613}
ན ག {'rel_weight': 0.9985390471327279, 'rel_center': 0.9987574346942019, 'rel_inertia': 0.9998644745538742}
ན ང {'rel_weight': 0.9887704010029791, 'rel_center': 0.9979049182587645, 'rel_inertia': 0.9996461020132936}
ན ཅ {'rel_weight': 0.996763689761929, 'rel_center': 0.9980384964703218, 'rel_inertia': 0.9996780810846638}
ན ཆ {'rel_weight': 0.9988076715219024, 'rel_center': 0.9982305158880912, 'rel_inertia': 0.999724211634101}
ན ཇ {'rel_weight': 0.9980624598322465, 'rel_center': 0.9975579779565689, 'rel_inertia': 0.9997276151078681}
ན ཉ {'rel_weight': 0.9999643015201466, 'rel_center': 0.9993677459682347, 'rel_inertia': 0.9999277045100133}
ན ཏ {'rel_weight': 0.9965908920272516, 'rel_center': 0.999149090148402, 'rel_inertia': 0.9999270183524337}
ན ཐ {'rel_weight': 0.9970173122434717, 'rel_center': 0.9983348397555423, 'rel_inertia': 0.9996682402633027}
ན ད {'rel_weight': 0.9961143047267702, 'rel_center': 0.9998143501243022, 'rel_inertia': 0.999836343172912}
ན ན {'rel_weight': 0.9985038819560985, 'rel_center': 0.9999091040089667, 'rel_inertia': 0.9999292815963594}
ན པ {'rel_weight': 0.9875050756555023, 'rel_center': 0.9983478229929146, 'rel_inertia': 0.999602957934305}
ན ཕ {'rel_weight': 0.9905513324942514, 'rel_center': 0.9980962663567836, 'rel_inertia': 0.9996297058618758}
ན བ {'rel_weight': 0.9904844430485698, 'rel_center': 0.9978419781647315, 'rel_inertia': 0.9996964322191145}
ན མ {'rel_weight': 0.9954732808723217, 'rel_center': 0.9979675100633217, 'rel_inertia': 0.999666881840379}
ན ཙ {'rel_weight': 0.9970657588739443, 'rel_center': 0.9963205465285923, 'rel_inertia': 0.9998406520167205}
ན ཚ {'rel_weight': 0.992843362615294, 'rel_center': 0.9965709944617933, 'rel_inertia': 0.9997911144107986}
ན ཛ {'rel_weight': 0.9959704442009083, 'rel_center': 0.9962924791507018, 'rel_inertia': 0.9997759145916898}
ན ཝ {'rel_weight': 0.9965435120032271, 'rel_center': 0.9989485230197711, 'rel_inertia': 0.9996564224453451}
ན ཞ {'rel_weight': 0.9965529397903855, 'rel_center': 0.9988994304969137, 'rel_inertia': 0.9997702250692309}
ན ཟ {'rel_weight': 0.9943445214764448, 'rel_center': 0.9981010080597036, 'rel_inertia': 0.9996735708826597}
ན འ {'rel_weight': 0.9899409663024069, 'rel_center': 0.9986070792169566, 'rel_inertia': 0.9995851163062149}
ན ཡ {'rel_weight': 0.9894169989779011, 'rel_center': 0.9988575118779092, 'rel_inertia': 0.9995269234460726}
ན ར {'rel_weight': 0.9852391956830385, 'rel_center': 0.9981310868675405, 'rel_inertia': 0.9996086475760143}
ན ལ {'rel_weight': 0.9857185700437565, 'rel_center': 0.9981585134242944, 'rel_inertia': 0.9995688130144099}
ན ཤ {'rel_weight': 0.9963093989433416, 'rel_center': 0.9992630916488885, 'rel_inertia': 0.999908034327488}
ན ས {'rel_weight': 0.9940964731153756, 'rel_center': 0.9976258649239577, 'rel_inertia': 0.9996914456637402}
ན ཧ {'rel_weight': 0.9984275647232586, 'rel_center': 0.999905576908987, 'rel_inertia': 0.999950567635532}
ན ཨ {'rel_weight': 0.9991438392040989, 'rel_center': 0.9981839259756597, 'rel_inertia': 0.9996670259795124}
ན ཀྵ {'rel_weight': 0.980176173839343, 'rel_center': 0.9970093598603326, 'rel_inertia': 0.999194661409729}
ན ཪ {'rel_weight': 0.9851221391530957, 'rel_center': 0.997915596512915, 'rel_inertia': 0.9996219607170632}
ན ཫ {'rel_weight': 0.9789878195720466, 'rel_center': 0.9994423106331753, 'rel_inertia': 0.9997284462880022}
ན ཬ {'rel_weight': 0.9789878195720466, 'rel_center': 0.9994423106331753, 'rel_inertia': 0.9997284462880022}
པ ཀ {'rel_weight': 0.9920782286061681, 'rel_center': 0.9989850376156074, 'rel_inertia': 0.9994803100370873}
པ ཁ {'rel_weight': 0.9916601695706582, 'rel_center': 0.9992684958612692, 'rel_inertia': 0.9997919284257257}
པ ག {'rel_weight': 0.9874795792155588, 'rel_center': 0.999252889886325, 'rel_inertia': 0.9994661224265518}
པ ང {'rel_weight': 0.9972482253453077, 'rel_center': 0.9992351221340683, 'rel_inertia': 0.9999197188531178}
པ ཅ {'rel_weight': 0.9892549365863578, 'rel_center': 0.9994704177500412, 'rel_inertia': 0.9998875659592698}
པ ཆ {'rel_weight': 0.9848262978701892, 'rel_center': 0.9997073822507025, 'rel_inertia': 0.9998361228697987}
པ ཇ {'rel_weight': 0.9879561665160402, 'rel_center': 0.9988722973843472, 'rel_inertia': 0.999831774862167}
པ ཉ {'rel_weight': 0.9859829278684333, 'rel_center': 0.9983960618004735, 'rel_inertia': 0.9996104387602134}
པ ཏ {'rel_weight': 0.9894277343210351, 'rel_center': 0.999235514464676, 'rel_inertia': 0.9995154047065434}
པ ཐ {'rel_weight': 0.9890013141048151, 'rel_center': 0.9996063711201003, 'rel_inertia': 0.9998917901373435}
པ ད {'rel_weight': 0.9899043216215165, 'rel_center': 0.9986707712072498, 'rel_inertia': 0.9994460940861667}
པ ན {'rel_weight': 0.9845225083043853, 'rel_center': 0.9985946704431526, 'rel_inertia': 0.9994973914774851}
པ པ {'rel_weight': 0.9985135506927845, 'rel_center': 0.9998339590958569, 'rel_inertia': 0.9999562373895534}
པ ཕ {'rel_weight': 0.9954672938540353, 'rel_center': 0.9995453452013654, 'rel_inertia': 0.9999298794676131}
པ བ {'rel_weight': 0.995534183299717, 'rel_center': 0.9992801923390658, 'rel_inertia': 0.999866901203422}
པ མ {'rel_weight': 0.9905453454759651, 'rel_center': 0.9994546659112592, 'rel_inertia': 0.9998940783522169}
པ ཙ {'rel_weight': 0.9830843852222311, 'rel_center': 0.9975670366621868, 'rel_inertia': 0.9994414123640436}
པ ཚ {'rel_weight': 0.9788619889635808, 'rel_center': 0.9978302599237333, 'rel_inertia': 0.9993920647112168}
པ ཛ {'rel_weight': 0.981989070549195, 'rel_center': 0.997743466251724, 'rel_inertia': 0.9993823895027547}
པ ཝ {'rel_weight': 0.9894751143450596, 'rel_center': 0.9993158971066786, 'rel_inertia': 0.9998435819680959}
པ ཞ {'rel_weight': 0.9825715661386722, 'rel_center': 0.9980573396773231, 'rel_inertia': 0.9995182967569184}
པ ཟ {'rel_weight': 0.9916741048718419, 'rel_center': 0.9994795059795746, 'rel_inertia': 0.9998869736904643}
པ འ {'rel_weight': 0.9960776600458798, 'rel_center': 0.9998984547641694, 'rel_inertia': 0.9999741721737629}
པ ཡ {'rel_weight': 0.9966016273703856, 'rel_center': 0.9996547470905326, 'rel_inertia': 0.9999108497418316}
པ ར {'rel_weight': 0.9992205693347518, 'rel_center': 0.9996091943163302, 'rel_inertia': 0.9998834955347154}
པ ལ {'rel_weight': 0.9996999436954698, 'rel_center': 0.9996437344535501, 'rel_inertia': 0.9999779168097821}
པ ཤ {'rel_weight': 0.9897092274049452, 'rel_center': 0.99812711628403, 'rel_inertia': 0.999614263449744}
པ ས {'rel_weight': 0.9919221532329111, 'rel_center': 0.9991091756167881, 'rel_inertia': 0.9998716884486694}
པ ཧ {'rel_weight': 0.9875910616250282, 'rel_center': 0.9985521203225394, 'rel_inertia': 0.9996150817966677}
པ ཨ {'rel_weight': 0.9868747871441879, 'rel_center': 0.9995821649222187, 'rel_inertia': 0.999812926462626}
པ ཀྵ {'rel_weight': 0.9661948001876297, 'rel_center': 0.9956135159777597, 'rel_inertia': 0.9987723141314848}
པ ཪ {'rel_weight': 0.9991035128048089, 'rel_center': 0.9993699893325817, 'rel_inertia': 0.9998945896734417}
པ ཫ {'rel_weight': 0.9929691932237599, 'rel_center': 0.9990490374043919, 'rel_inertia': 0.9996715536386833}
པ ཬ {'rel_weight': 0.9929691932237599, 'rel_center': 0.9990490374043919, 'rel_inertia': 0.9996715536386833}
ཕ ཀ {'rel_weight': 0.9950145161433694, 'rel_center': 0.9990264514232944, 'rel_inertia': 0.9995058718897355}
ཕ ཁ {'rel_weight': 0.9945964571078595, 'rel_center': 0.9994445316340105, 'rel_inertia': 0.9998165153608839}
ཕ ག {'rel_weight': 0.9904158667527602, 'rel_center': 0.9992235030479394, 'rel_inertia': 0.9994917060196461}
ཕ ང {'rel_weight': 0.999815487117491, 'rel_center': 0.9992107298876546, 'rel_inertia': 0.999945119790833}
ཕ ཅ {'rel_weight': 0.9921912241235591, 'rel_center': 0.9997524240119696, 'rel_inertia': 0.999912987744677}
ཕ ཆ {'rel_weight': 0.9877625854073905, 'rel_center': 0.9998895687447783, 'rel_inertia': 0.9998616931268451}
ཕ ཇ {'rel_weight': 0.9908924540532416, 'rel_center': 0.9988811777190277, 'rel_inertia': 0.99985733175607}
ཕ ཉ {'rel_weight': 0.9889192154056347, 'rel_center': 0.9982414739400578, 'rel_inertia': 0.9996360000329265}
ཕ ཏ {'rel_weight': 0.9923640218582365, 'rel_center': 0.9989539838841441, 'rel_inertia': 0.9995398237060261}
ཕ ཐ {'rel_weight': 0.9919376016420164, 'rel_center': 0.9997906829925056, 'rel_inertia': 0.9999171610757892}
ཕ ད {'rel_weight': 0.9928406091587179, 'rel_center': 0.9984251834096074, 'rel_inertia': 0.9994716496081165}
ཕ ན {'rel_weight': 0.9874587958415866, 'rel_center': 0.9983639377011215, 'rel_inertia': 0.9995226928347001}
ཕ པ {'rel_weight': 0.9985501617700142, 'rel_center': 0.9998288755164154, 'rel_inertia': 0.9999781756832149}
